# Temperature vs Distance log
# Format: temperature distance(km)
8089.451250 9468498.160011
8081.361799 9654478.748511
8073.280437 9645057.770262
8065.207156 9653042.219680
8057.141949 9625739.661807
8049.084807 9727719.353960
8041.035722 9644090.752470
8032.994687 9665982.236579
8024.961692 9820112.132631
8016.936730 9467589.500522
8008.919794 9513613.878788
8000.910874 9828751.644779
7992.909963 9556988.644549
7984.917053 9807711.998039
7976.932136 9497669.425964
7968.955204 9714993.358664
7960.986249 9588252.396266
7953.025262 9669952.310502
7945.072237 9454021.643789
7937.127165 9600143.561549
7929.190038 9289651.349809
7921.260848 9541259.432172
7913.339587 9675791.574556
7905.426247 9602507.589662
7897.520821 9456721.358404
7889.623300 9587170.521455
7881.733677 9757965.190740
7873.851943 9496465.515178
7865.978091 9153883.166289
7858.112113 9749414.273677
7850.254001 9620077.145170
7842.403747 9844555.175417
7834.561343 9461132.128592
7826.726782 9563082.328613
7818.900055 9786632.587479
7811.081155 9537648.130930
7803.270074 9550634.420568
7795.466804 9525497.117783
7787.671337 9771905.924928
7779.883666 9380653.326601
7772.103782 9507634.160606
7764.331678 9467983.535454
7756.567347 9779523.728362
7748.810779 9421268.258336
7741.061968 9538730.256960
7733.320906 9628402.855889
7725.587586 9503675.310496
7717.861998 9725473.726956
7710.144136 9480745.267130
7702.433992 9639570.482461
7694.731558 9385515.190495
7687.036826 9262114.745197
7679.349789 9252547.586838
7671.670440 9425517.583581
7663.998769 9640278.276764
7656.334770 9456474.772607
7648.678436 9599917.070015
7641.029757 9402338.916500
7633.388727 9464209.704826
7625.755339 9248814.836654
7618.129583 9289234.860483
7610.511454 9414632.934838
7602.900942 9467502.405095
7595.298041 9530005.585853
7587.702743 9385067.398690
7580.115041 9686188.312690
7572.534926 9251394.074256
7564.962391 9276697.698851
7557.397428 9551694.442292
7549.840031 9069410.604612
7542.290191 9558532.755139
7534.747901 9337306.955664
7527.213153 9487603.942248
7519.685940 9476526.302297
7512.166254 9371382.813638
7504.654087 9477671.412564
7497.149433 9486713.421284
7489.652284 9223851.277554
7482.162632 9379916.279279
7474.680469 9493152.464408
7467.205788 9488944.483606
7459.738583 9605445.328134
7452.278844 9513464.269632
7444.826565 9410791.489112
7437.381739 9414605.757023
7429.944357 9291810.301959
7422.514413 9214822.330413
7415.091898 9328811.384266
7407.676806 9254462.674825
7400.269129 9579101.876584
7392.868860 9161151.318310
7385.475992 9421533.404025
7378.090516 9281997.296778
7370.712425 9425205.187525
7363.341713 9482174.168333
7355.978371 9292474.466831
7348.622392 9280281.721226
7341.273770 9221181.112299
7333.932496 9040182.213393
7326.598564 9513197.643701
7319.271965 9362128.122459
7311.952693 9200369.675669
7304.640741 9040159.122009
7297.336100 9394034.866000
