# Temperature vs Distance log
# Format: temperature distance(km)
2297.405412 38949.712593
2251.457303 35909.597551
2206.428157 40495.905950
2162.299594 32349.470909
2119.053602 39095.281506
2076.672530 39822.733182
2035.139080 35048.781463
1994.436298 38550.607258
1954.547572 33709.966247
1915.456621 38643.575238
1877.147488 38810.998010
1839.604538 35921.091391
1802.812448 43317.828505
1766.756199 34097.822798
1731.421075 28998.468204
1696.792653 35246.789622
1662.856800 39611.844509
1629.599664 30958.377866
1597.007671 28885.306759
1565.067517 27624.801980
1533.766167 31052.508052
1503.090844 35184.552841
1473.029027 31453.978961
1443.568446 34726.762379
1414.697077 29872.945230
1386.403136 33419.436868
1358.675073 34124.259025
1331.501572 31715.308783
1304.871540 30715.100906
1278.774109 24968.726692
1253.198627 26100.165921
1228.134655 32626.236312
1203.571962 30670.187406
1179.500522 33175.250822
1155.910512 36447.186074
1132.792302 27803.866218
1110.136456 24970.693106
1087.933727 30075.894876
1066.175052 28803.106452
1044.851551 19969.549837
1023.954520 29661.375156
1003.475430 24867.342445
983.405921 33217.168340
963.737803 26716.186602
944.463047 25591.580374
925.573786 26225.162483
907.062310 29405.161981
888.921064 23743.541634
871.142642 23203.136545
853.719790 18143.925062
836.645394 27740.811130
819.912486 26870.551273
803.514236 27543.333584
787.443951 25379.071104
771.695072 23786.015119
756.261171 25127.786639
741.135948 22762.805460
726.313229 29432.038001
711.786964 23057.733455
697.551225 25877.777561
683.600200 24807.703559
669.928196 22180.662369
656.529632 22509.133853
643.399040 25627.884413
630.531059 27855.392370
617.920438 21979.398039
605.562029 22951.221726
593.450788 24472.953413
581.581773 22129.745619
569.950137 23136.262509
558.551134 22829.561881
547.380112 26274.802209
536.432509 21641.866015
525.703859 23849.776423
515.189782 20730.591493
504.885986 20248.162991
494.788267 19952.231837
484.892501 18584.822786
475.194651 20996.161299
465.690758 16725.943675
456.376943 22066.610680
447.249404 20054.302731
438.304416 18143.691875
429.538328 17081.514288
420.947561 19584.670776
412.528610 17369.511544
404.278038 16828.549046
396.192477 16215.463667
388.268628 17484.343108
380.503255 19666.862124
372.893190 20061.544854
365.435326 18413.979825
358.126620 15477.928423
350.964087 19125.191657
343.944806 14719.743648
337.065909 17493.943324
330.324591 16587.699075
323.718099 17322.666232
317.243737 15485.277856
310.898863 17074.005350
304.680885 14838.023952
298.587268 16774.666302
292.615522 17808.484158
286.763212 15690.726191
281.027948 15260.673828
275.407389 14342.255222
269.899241 14779.923118
264.501256 15350.314660
259.211231 17505.052220
254.027006 13998.850192
248.946466 15646.017445
243.967537 15577.422788
239.088186 15261.430498
234.306422 14407.743392
229.620294 15565.767005
225.027888 14990.183496
220.527330 14171.749298
216.116784 15757.716363
211.794448 15345.312237
207.558559 14295.527564
203.407388 14283.194073
199.339240 13871.751737
195.352455 13993.298216
191.445406 14397.054798
187.616498 14456.089464
183.864168 15422.833485
180.186885 13567.660667
176.583147 14493.110631
173.051484 13650.960388
169.590454 15199.838274
166.198645 15591.772983
162.874672 14155.571486
159.617179 14426.285562
156.424835 14259.355059
153.296339 14637.822145
150.230412 15055.506376
147.225804 14726.194626
144.281288 14103.130496
141.395662 13404.554537
138.567749 13779.176823
135.796394 14632.996364
133.080466 13842.492173
130.418857 13753.039604
127.810479 13778.328912
125.254270 14581.263638
122.749184 13404.554537
120.294201 13404.554537
117.888317 13404.554537
115.530550 13487.854257
113.219939 13674.884689
110.955541 14114.989909
108.736430 13472.767132
106.561701 13567.660667
104.430467 13472.767132
102.341858 14200.967750
100.295021 13779.176823
98.289120 13818.128216
96.323338 14073.104626
94.396871 13886.875963
92.508934 13949.953506
90.658755 13487.854257
88.845580 13837.990820
87.068668 13847.933139
85.327295 13487.854257
83.620749 13404.554537
81.948334 13472.767132
80.309367 13404.554537
78.703180 13404.554537
77.129116 13752.501083
75.586534 13753.039604
74.074803 13700.994072
72.593307 13404.554537
71.141441 13472.767132
69.718612 13404.554537
68.324240 13404.554537
66.957755 13404.554537
65.618600 13404.554537
64.306228 13404.554537
63.020104 13404.554537
61.759702 13472.767132
60.524508 13472.767132
59.314017 13404.554537
58.127737 13404.554537
56.965182 13404.554537
55.825879 13404.554537
54.709361 13472.767132
53.615174 13404.554537
52.542870 13404.554537
51.492013 13404.554537
50.462173 13404.554537
49.452929 13404.554537
48.463871 13404.554537
47.494593 13472.767132
46.544701 13472.767132
45.613807 13404.554537
44.701531 13404.554537
43.807501 13404.554537
42.931351 13404.554537
42.072724 13404.554537
41.231269 13404.554537
40.406644 13404.554537
39.598511 13404.554537
38.806541 13472.767132
38.030410 13404.554537
37.269802 13404.554537
36.524406 13404.554537
35.793917 13472.767132
35.078039 13404.554537
34.376478 13404.554537
33.688949 13472.767132
33.015170 13404.554537
32.354866 13404.554537
31.707769 13404.554537
31.073614 13472.767132
30.452141 13472.767132
29.843099 13404.554537
29.246237 13404.554537
28.661312 13404.554537
28.088086 13404.554537
27.526324 13404.554537
26.975797 13404.554537
26.436282 13404.554537
25.907556 13404.554537
25.389405 13404.554537
24.881617 13404.554537
24.383984 13404.554537
23.896305 13404.554537
23.418379 13404.554537
22.950011 13404.554537
22.491011 13404.554537
22.041191 13404.554537
21.600367 13404.554537
21.168359 13404.554537
20.744992 13404.554537
20.330092 13404.554537
19.923491 13404.554537
19.525021 13404.554537
19.134520 13404.554537
18.751830 13404.554537
18.376793 13404.554537
18.009257 13404.554537
17.649072 13404.554537
17.296091 13404.554537
16.950169 13404.554537
16.611166 13404.554537
16.278942 13404.554537
15.953363 13404.554537
15.634296 13404.554537
15.321610 13404.554537
15.015178 13404.554537
14.714875 13404.554537
14.420577 13404.554537
14.132165 13404.554537
13.849522 13404.554537
13.572532 13404.554537
13.301081 13404.554537
13.035059 13404.554537
12.774358 13404.554537
12.518871 13404.554537
12.268494 13404.554537
12.023124 13404.554537
11.782661 13404.554537
11.547008 13404.554537
11.316068 13404.554537
11.089747 13404.554537
10.867952 13404.554537
10.650593 13404.554537
10.437581 13404.554537
10.228829 13404.554537
10.024253 13404.554537
9.823768 13404.554537
9.627292 13404.554537
9.434746 13404.554537
9.246051 13404.554537
9.061130 13404.554537
8.879908 13404.554537
8.702310 13404.554537
8.528263 13404.554537
8.357698 13404.554537
8.190544 13404.554537
8.026733 13404.554537
7.866199 13404.554537
7.708875 13404.554537
7.554697 13404.554537
7.403603 13404.554537
7.255531 13404.554537
7.110421 13404.554537
6.968212 13404.554537
6.828848 13404.554537
6.692271 13404.554537
6.558426 13404.554537
6.427257 13404.554537
6.298712 13404.554537
6.172738 13404.554537
6.049283 13404.554537
5.928297 13404.554537
5.809731 13404.554537
5.693537 13404.554537
5.579666 13404.554537
5.468073 13404.554537
5.358711 13404.554537
5.251537 13404.554537
5.146506 13404.554537
5.043576 13404.554537
4.942705 13404.554537
4.843850 13404.554537
4.746973 13404.554537
4.652034 13404.554537
4.558993 13404.554537
4.467813 13404.554537
4.378457 13404.554537
4.290888 13404.554537
4.205070 13404.554537
4.120969 13404.554537
4.038549 13404.554537
3.957778 13404.554537
3.878623 13404.554537
3.801050 13404.554537
3.725029 13404.554537
3.650529 13404.554537
3.577518 13404.554537
3.505968 13404.554537
3.435849 13404.554537
3.367132 13404.554537
3.299789 13404.554537
3.233793 13404.554537
3.169117 13404.554537
3.105735 13404.554537
3.043620 13404.554537
2.982748 13404.554537
2.923093 13404.554537
2.864631 13404.554537
2.807338 13404.554537
2.751192 13404.554537
2.696168 13404.554537
2.642244 13404.554537
2.589400 13404.554537
2.537612 13404.554537
2.486859 13404.554537
2.437122 13404.554537
2.388380 13404.554537
2.340612 13404.554537
2.293800 13404.554537
2.247924 13404.554537
2.202965 13404.554537
2.158906 13404.554537
2.115728 13404.554537
2.073413 13404.554537
2.031945 13404.554537
1.991306 13404.554537
1.951480 13404.554537
1.912451 13404.554537
1.874202 13404.554537
1.836717 13404.554537
1.799983 13404.554537
1.763983 13404.554537
1.728704 13404.554537
1.694130 13404.554537
1.660247 13404.554537
1.627042 13404.554537
1.594501 13404.554537
1.562611 13404.554537
1.531359 13404.554537
1.500732 13404.554537
1.470717 13404.554537
1.441303 13404.554537
1.412477 13404.554537
1.384227 13404.554537
1.356543 13404.554537
1.329412 13404.554537
1.302824 13404.554537
1.276767 13404.554537
1.251232 13404.554537
1.226207 13404.554537
1.201683 13404.554537
1.177649 13404.554537
1.154096 13404.554537
1.131015 13404.554537
1.108394 13404.554537
1.086226 13404.554537
1.064502 13404.554537
1.043212 13404.554537
1.022348 13404.554537
1.001901 13404.554537
0.981863 13404.554537
0.962225 13404.554537
0.942981 13404.554537
0.924121 13404.554537
0.905639 13404.554537
0.887526 13404.554537
0.869775 13404.554537
0.852380 13404.554537
0.835332 13404.554537
0.818626 13404.554537
0.802253 13404.554537
0.786208 13404.554537
0.770484 13404.554537
0.755074 13404.554537
0.739973 13404.554537
0.725173 13404.554537
0.710670 13404.554537
0.696456 13404.554537
0.682527 13404.554537
0.668877 13404.554537
0.655499 13404.554537
0.642389 13404.554537
0.629542 13404.554537
0.616951 13404.554537
0.604612 13404.554537
0.592519 13404.554537
0.580669 13404.554537
0.569056 13404.554537
0.557675 13404.554537
0.546521 13404.554537
0.535591 13404.554537
0.524879 13404.554537
0.514381 13404.554537
0.504094 13404.554537
0.494012 13404.554537
0.484132 13404.554537
0.474449 13404.554537
0.464960 13404.554537
0.455661 13404.554537
0.446547 13404.554537
0.437617 13404.554537
0.428864 13404.554537
0.420287 13404.554537
0.411881 13404.554537
0.403644 13404.554537
0.395571 13404.554537
0.387659 13404.554537
0.379906 13404.554537
0.372308 13404.554537
0.364862 13404.554537
0.357565 13404.554537
0.350413 13404.554537
0.343405 13404.554537
0.336537 13404.554537
0.329806 13404.554537
0.323210 13404.554537
0.316746 13404.554537
0.310411 13404.554537
0.304203 13404.554537
0.298119 13404.554537
0.292156 13404.554537
0.286313 13404.554537
0.280587 13404.554537
0.274975 13404.554537
0.269476 13404.554537
0.264086 13404.554537
0.258804 13404.554537
0.253628 13404.554537
0.248556 13404.554537
0.243585 13404.554537
0.238713 13404.554537
0.233939 13404.554537
0.229260 13404.554537
0.224675 13404.554537
0.220181 13404.554537
0.215778 13404.554537
0.211462 13404.554537
0.207233 13404.554537
0.203088 13404.554537
0.199026 13404.554537
0.195046 13404.554537
0.191145 13404.554537
0.187322 13404.554537
0.183576 13404.554537
0.179904 13404.554537
0.176306 13404.554537
0.172780 13404.554537
0.169324 13404.554537
0.165938 13404.554537
0.162619 13404.554537
0.159367 13404.554537
0.156179 13404.554537
0.153056 13404.554537
0.149995 13404.554537
0.146995 13404.554537
0.144055 13404.554537
0.141174 13404.554537
0.138350 13404.554537
0.135583 13404.554537
0.132872 13404.554537
0.130214 13404.554537
0.127610 13404.554537
0.125058 13404.554537
0.122557 13404.554537
0.120105 13404.554537
0.117703 13404.554537
0.115349 13404.554537
0.113042 13404.554537
0.110781 13404.554537
0.108566 13404.554537
0.106394 13404.554537
0.104267 13404.554537
0.102181 13404.554537
0.100138 13404.554537
0.098135 13404.554537
0.096172 13404.554537
0.094249 13404.554537
0.092364 13404.554537
0.090516 13404.554537
0.088706 13404.554537
0.086932 13404.554537
0.085193 13404.554537
0.083490 13404.554537
0.081820 13404.554537
0.080183 13404.554537
0.078580 13404.554537
0.077008 13404.554537
0.075468 13404.554537
0.073959 13404.554537
0.072479 13404.554537
0.071030 13404.554537
0.069609 13404.554537
0.068217 13404.554537
0.066853 13404.554537
0.065516 13404.554537
0.064205 13404.554537
0.062921 13404.554537
0.061663 13404.554537
0.060430 13404.554537
0.059221 13404.554537
0.058037 13404.554537
0.056876 13404.554537
0.055738 13404.554537
0.054624 13404.554537
0.053531 13404.554537
0.052460 13404.554537
0.051411 13404.554537
0.050383 13404.554537
0.049375 13404.554537
0.048388 13404.554537
0.047420 13404.554537
0.046472 13404.554537
0.045542 13404.554537
0.044631 13404.554537
0.043739 13404.554537
0.042864 13404.554537
0.042007 13404.554537
0.041167 13404.554537
0.040343 13404.554537
0.039536 13404.554537
0.038746 13404.554537
0.037971 13404.554537
0.037211 13404.554537
0.036467 13404.554537
0.035738 13404.554537
0.035023 13404.554537
0.034323 13404.554537
0.033636 13404.554537
0.032963 13404.554537
0.032304 13404.554537
0.031658 13404.554537
0.031025 13404.554537
0.030404 13404.554537
0.029796 13404.554537
0.029200 13404.554537
0.028616 13404.554537
0.028044 13404.554537
0.027483 13404.554537
0.026933 13404.554537
0.026395 13404.554537
0.025867 13404.554537
0.025350 13404.554537
0.024843 13404.554537
0.024346 13404.554537
0.023859 13404.554537
0.023382 13404.554537
0.022914 13404.554537
0.022456 13404.554537
0.022007 13404.554537
0.021566 13404.554537
0.021135 13404.554537
0.020712 13404.554537
0.020298 13404.554537
0.019892 13404.554537
0.019494 13404.554537
0.019104 13404.554537
0.018722 13404.554537
0.018348 13404.554537
0.017981 13404.554537
0.017621 13404.554537
0.017269 13404.554537
0.016924 13404.554537
0.016585 13404.554537
0.016253 13404.554537
0.015928 13404.554537
0.015610 13404.554537
0.015298 13404.554537
0.014992 13404.554537
0.014692 13404.554537
0.014398 13404.554537
0.014110 13404.554537
0.013828 13404.554537
0.013551 13404.554537
0.013280 13404.554537
0.013015 13404.554537
0.012754 13404.554537
0.012499 13404.554537
0.012249 13404.554537
0.012004 13404.554537
0.011764 13404.554537
0.011529 13404.554537
0.011298 13404.554537
0.011072 13404.554537
0.010851 13404.554537
0.010634 13404.554537
0.010421 13404.554537
0.010213 13404.554537
0.010009 13404.554537
0.009808 13404.554537
